Executing Genetic Algorithm with parameters: 
capacity = 7500; maxIterations = 75; popSize = 50; pc = 0.7; pm = 0.001; sameFitnessValueAbortPercentage = 0.9; threadPoolSize = 4

iteration,aValue,cValue,cWeight,cContent,bValue,bWeight,bContent
1,294.32,1413,7390,A;C;D;E;F;K;M;N;,1413,7390,A;C;D;E;F;K;M;N;
2,717.22,1413,7390,A;C;D;E;F;K;M;N;,1413,7390,A;C;D;E;F;K;M;N;
3,991.34,1415,7350,A;B;C;D;F;K;N;O;,1415,7350,A;B;C;D;F;K;N;O;
4,1012.42,1402,7260,E;F;I;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
5,885.12,1395,7300,A;C;D;E;G;J;K;M;,1415,7350,A;B;C;D;F;K;N;O;
6,1039.84,1415,7350,A;B;C;D;F;K;N;O;,1415,7350,A;B;C;D;F;K;N;O;
7,1072.06,1411,7250,A;H;I;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
8,965.3,1411,7250,A;H;I;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
9,1016.7,1411,7250,A;H;I;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
10,1022.3,1400,7260,C;D;J;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
11,882.98,1400,7260,C;D;J;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
12,1026.74,1400,7260,C;D;J;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
13,1028.52,1400,7260,C;D;J;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
14,1020.86,1392,7260,C;D;J;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
15,1102.04,1386,7170,B;F;H;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
16,999.92,1386,7170,B;F;H;K;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
17,1183.48,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
18,1196.26,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
19,1191.94,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
20,1264.02,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
21,1178.32,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
22,1177.24,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
23,1176.68,1387,7170,C;F;H;J;M;N;O;,1415,7350,A;B;C;D;F;K;N;O;
24,1227.24,1424,7360,B;H;J;K;M;N;O;,1424,7360,B;H;J;K;M;N;O;
25,1119.68,1424,7360,B;H;J;K;M;N;O;,1424,7360,B;H;J;K;M;N;O;
26,1155.06,1416,7340,A;B;C;D;G;J;N;O;,1424,7360,B;H;J;K;M;N;O;
27,1201.88,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
28,1144.92,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
29,1241.7,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
30,1215.18,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
31,1260.6,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
32,1283.14,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
33,1289.14,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
34,1311.92,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
35,1294.28,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
36,1313.72,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
37,1204.46,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
38,1219.54,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
39,1238.96,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
40,1260.28,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
41,1241.46,1398,7230,D;G;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
42,1292.88,1388,7200,D;F;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
43,1253.72,1387,7170,C;F;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
44,1278.2,1387,7170,C;F;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
45,1277.44,1388,7200,D;F;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
46,1266,1374,7200,D;F;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
47,1268.84,1374,7200,D;F;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
48,1312.84,1374,7100,C;D;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
49,1351.7,1374,7100,C;D;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;
50,1362.74,1374,7100,C;D;H;J;M;N;O;,1424,7360,B;H;J;K;M;N;O;

rValue,rWeight,rContent
1424,7360,B;H;J;K;M;N;O;

execTime:,6,ms
bestExecTime:,3,ms
bestFitnessIteration:,24
abortIteration:,50
Result is an approximation.
