Executing Genetic Algorithm with parameters: 
capacity = 64041; maxIterations = 75; popSize = 50; pc = 0.7; pm = 0.001; sameFitnessValueAbortPercentage = 0.9; threadPoolSize = 4

iteration,aValue,cValue,cWeight,cContent,bValue,bWeight,bContent
1,53575.3,123308,0,,123308,0,
2,95922.9,126649,61996,A;C;D;E;F;K;M;O;P;U;V;,126649,61996,A;C;D;E;F;K;M;O;P;U;V;
3,100483,129988,63836,A;B;F;H;I;K;N;O;S;T;V;W;X;,129988,63836,A;B;F;H;I;K;N;O;S;T;V;W;X;
4,105760,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;
5,105396,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;
6,102331,130812,62799,A;B;E;F;J;K;L;M;O;P;W;,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;
7,90769.5,130812,62799,A;B;E;F;J;K;L;M;O;P;W;,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;
8,97156.3,130812,62799,A;B;E;F;J;K;L;M;O;P;W;,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;
9,97784.7,129799,61851,A;B;E;F;J;K;L;M;P;Q;T;V;,130834,63738,A;C;D;E;F;K;M;O;P;R;V;W;
10,103766,131921,63197,A;B;E;F;J;K;L;M;O;P;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
11,102018,131921,63197,A;B;E;F;J;K;L;M;O;P;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
12,103248,131921,63197,A;B;E;F;J;K;L;M;O;P;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
13,92481,131921,63197,A;B;E;F;J;K;L;M;O;P;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
14,105394,131921,63197,A;B;E;F;J;K;L;M;O;P;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
15,105923,129606,62265,A;B;F;G;J;K;L;N;P;Q;R;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
16,95114.4,131921,63197,A;B;E;F;J;K;L;M;O;P;V;,131921,63197,A;B;E;F;J;K;L;M;O;P;V;
17,99885.5,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
18,103438,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
19,97460.9,128952,61626,B;E;F;J;K;N;O;P;Q;V;W;X;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
20,110061,129133,62143,B;E;F;J;K;N;O;P;Q;R;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
21,100183,127721,63335,B;C;F;G;J;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
22,111283,127721,63335,B;C;F;G;J;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
23,108271,127721,63335,B;C;F;G;J;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
24,107503,129106,63672,B;C;E;F;G;J;L;N;P;Q;R;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
25,103631,129106,63672,B;C;E;F;G;J;L;N;P;Q;R;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
26,113139,127984,63617,B;C;F;J;L;N;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
27,111598,127984,63617,B;C;F;J;L;N;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
28,106745,127721,63335,B;C;F;G;J;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
29,106284,126975,60848,A;B;J;K;N;O;P;Q;R;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
30,103315,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
31,107549,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
32,112246,128128,61717,A;B;F;G;J;K;N;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
33,110284,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
34,116554,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
35,114153,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
36,115609,128128,61717,A;B;F;G;J;K;N;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
37,103457,128128,61717,A;B;F;G;J;K;N;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
38,111202,128128,61717,A;B;F;G;J;K;N;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
39,117270,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
40,116180,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
41,117984,131042,63833,A;B;F;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
42,116100,130068,63390,A;B;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
43,118442,131042,63833,A;B;F;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
44,113068,131042,63833,A;B;F;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
45,119013,131042,63833,A;B;F;J;M;N;O;P;Q;R;U;V;,132078,63729,A;B;F;G;H;J;K;N;P;Q;R;V;
