Executing Genetic Algorithm with parameters: 
capacity = 250000; maxIterations = 75; popSize = 200; pc = 0.7; pm = 0.02; sameFitnessValueAbortPercentage = 0.9; threadPoolSize = 4

iteration,aValue,cValue,cWeight,cContent,bValue,bWeight,bContent
1,-139661,490109,241469,EA;GA;HA;JA;KA;MA;PA;RA;XA;CB;FB;LB;MB;NB;QB;TB;UB;WB;XB;AC;CC;DC;GC;KC;PC;QC;SC;TC;UC;VC;WC;AD;CD;DD;ED;FD;KD;MD;OD;QD;TD;UD;AE;EE;ME;PE;QE;UE;VE;,490109,241469,EA;GA;HA;JA;KA;MA;PA;RA;XA;CB;FB;LB;MB;NB;QB;TB;UB;WB;XB;AC;CC;DC;GC;KC;PC;QC;SC;TC;UC;VC;WC;AD;CD;DD;ED;FD;KD;MD;OD;QD;TD;UD;AE;EE;ME;PE;QE;UE;VE;
2,-94187.6,503310,248179,EA;GA;HA;JA;KA;MA;PA;RA;XA;CB;FB;LB;MB;NB;QB;TB;UB;WB;XB;AC;CC;DC;GC;KC;PC;QC;SC;TC;UC;VC;WC;AD;CD;DD;ED;FD;KD;MD;ND;OD;QD;TD;UD;AE;EE;ME;PE;QE;UE;VE;,503310,248179,EA;GA;HA;JA;KA;MA;PA;RA;XA;CB;FB;LB;MB;NB;QB;TB;UB;WB;XB;AC;CC;DC;GC;KC;PC;QC;SC;TC;UC;VC;WC;AD;CD;DD;ED;FD;KD;MD;ND;OD;QD;TD;UD;AE;EE;ME;PE;QE;UE;VE;
3,-49200.9,506583,249280,AA;EA;FA;GA;HA;IA;KA;NA;OA;QA;XA;AB;BB;DB;FB;KB;LB;NB;PB;SB;TB;UB;WB;AC;GC;HC;JC;MC;NC;OC;QC;RC;UC;CD;DD;FD;ID;KD;ND;PD;QD;TD;UD;VD;WD;XD;DE;GE;OE;QE;XE;,506583,249280,AA;EA;FA;GA;HA;IA;KA;NA;OA;QA;XA;AB;BB;DB;FB;KB;LB;NB;PB;SB;TB;UB;WB;AC;GC;HC;JC;MC;NC;OC;QC;RC;UC;CD;DD;FD;ID;KD;ND;PD;QD;TD;UD;VD;WD;XD;DE;GE;OE;QE;XE;
4,53730.3,507592,248241,AA;DA;GA;IA;KA;LA;MA;QA;UA;XA;CB;DB;GB;KB;MB;NB;WB;XB;AC;GC;HC;IC;JC;KC;LC;MC;NC;PC;QC;RC;VC;WC;AD;BD;FD;LD;ND;PD;QD;RD;EE;GE;IE;KE;RE;SE;XE;,507592,248241,AA;DA;GA;IA;KA;LA;MA;QA;UA;XA;CB;DB;GB;KB;MB;NB;WB;XB;AC;GC;HC;IC;JC;KC;LC;MC;NC;PC;QC;RC;VC;WC;AD;BD;FD;LD;ND;PD;QD;RD;EE;GE;IE;KE;RE;SE;XE;
5,176875,508080,247724,AA;FA;GA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;FD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;,508080,247724,AA;FA;GA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;FD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;
6,285462,512416,249953,DA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;,512416,249953,DA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;
7,320904,506477,248856,AA;EA;FA;GA;IA;KA;NA;OA;QA;XA;AB;BB;DB;HB;IB;KB;LB;MB;NB;OB;QB;RB;TB;XB;AC;BC;EC;GC;IC;MC;TC;WC;ED;GD;ID;JD;LD;OD;RD;WD;AE;DE;EE;FE;GE;HE;JE;LE;NE;QE;RE;TE;VE;XE;,512416,249953,DA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;
8,370216,509616,248403,AA;GA;HA;KA;NA;PA;RA;SA;TA;XA;AB;FB;GB;HB;KB;LB;MB;OB;RB;TB;VB;WB;XB;FC;IC;JC;KC;MC;NC;OC;PC;QC;RC;TC;UC;VC;WC;ED;FD;ID;KD;LD;ND;PD;TD;UD;VD;WD;XD;AE;DE;FE;GE;PE;TE;,512416,249953,DA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;
9,333263,505407,249875,HA;KA;LA;MA;NA;RA;SA;TA;UA;AB;DB;HB;IB;KB;LB;MB;OB;QB;RB;TB;VB;XB;AC;BC;EC;GC;IC;MC;OC;TC;WC;XC;GD;ID;JD;LD;MD;OD;RD;WD;BE;CE;DE;IE;OE;PE;QE;XE;,512416,249953,DA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;
10,362619,509390,248857,KA;LA;NA;PA;TA;AB;DB;FB;GB;IB;LB;NB;OB;PB;QB;SB;UB;XB;AC;BC;DC;IC;KC;MC;NC;QC;RC;SC;UC;AD;CD;DD;FD;GD;ID;KD;ND;PD;TD;UD;VD;XD;DE;FE;GE;PE;TE;,512416,249953,DA;JA;MA;PA;TA;WA;XA;EB;FB;HB;NB;QB;RB;TB;VB;WB;XB;BC;EC;IC;KC;MC;NC;PC;QC;RC;TC;AD;DD;JD;KD;LD;MD;ND;PD;RD;SD;DE;EE;FE;GE;HE;JE;LE;NE;RE;TE;VE;XE;
